scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000149.1,2902001,2904000,2903192,164,54,1.125,0.9167,0.102,0.0585,0.0445
QRBI01000149.1,2904001,2906000,2904773,177,54,0.9074,1.3519,-0.1967,-0.1844,-0.089
QRBI01000149.1,2906001,2908000,2907019,167,67,1.7222,2.0417,-0.0849,-0.142,-0.0361
QRBI01000149.1,2908001,2910000,2909109,158,60,1.8056,1.3333,0.1504,0.1064,0.0519
QRBI01000149.1,2914001,2916000,2915073,135,57,1.713,1.8241,-0.0314,-0.0421,-0.019
QRBI01000149.1,2920001,2922000,2921009,180,50,1.2477,1.7616,-0.1708,-0.1407,-0.0908
QRBI01000149.1,2930001,2932000,2930978,149,50,1.2951,0.809,0.231,0.1299,0.092
QRBI01000149.1,2936001,2938000,2937032,158,60,0.3958,0.5903,-0.1972,-0.0918,-0.0547
QRBI01000149.1,2938001,2940000,2939099,145,55,1.2176,0.9259,0.1361,0.0957,0.062
QRBI01000149.1,2974001,2976000,2974968,139,50,0.8542,1.3264,-0.2166,-0.2455,-0.1069
QRBI01000149.1,2986001,2988000,2987056,131,67,1.3611,1.3472,0.0051,0.0043,0.0027
QRBI01000149.1,2990001,2992000,2990882,136,52,0.919,0.4815,0.3124,0.1452,0.1077
QRBI01000149.1,2996001,2998000,2997113,161,61,2.3762,2.4734,-0.02,-0.0306,-0.0131
QRBI01000149.1,2998001,3000000,2998980,135,53,3.0671,1.0532,0.4888,0.4778,0.3132
QRBI01000149.1,3016001,3018000,3016921,190,65,0.7245,0.8495,-0.0794,-0.0431,-0.0264
QRBI01000149.1,3026001,3028000,3027020,142,61,1.7222,1.5556,0.0508,0.057,0.0315
QRBI01000149.1,3032001,3034000,3032785,130,56,2.0625,1.5347,0.1467,0.1246,0.079
QRBI01000149.1,3036001,3038000,3037027,137,51,0.7639,0.5278,0.1828,0.1339,0.0774
QRBI01000149.1,3044001,3046000,3045082,166,55,2.0509,1.8981,0.0387,0.0368,0.025
QRBI01000149.1,3052001,3054000,3053108,177,60,1.8981,2.1551,-0.0634,-0.0665,-0.0412
QRBI01000149.1,3054001,3056000,3054988,173,62,1.3519,0.7546,0.2835,0.2457,0.0952
QRBI01000149.1,3062001,3064000,3062925,165,57,1.1736,1.3681,-0.0765,-0.0499,-0.0329
QRBI01000149.1,3072001,3074000,3072992,134,51,1.2176,1.5787,-0.1291,-0.1008,-0.0465
QRBI01000149.1,3074001,3076000,3074933,149,51,1.8426,1.4954,0.104,0.105,0.0713
QRBI01000149.1,3076001,3078000,3076929,134,52,0.8009,0.8843,-0.0495,-0.0645,-0.0195
QRBI01000149.1,3090001,3092000,3090963,142,60,2.1273,1.419,0.1997,0.1768,0.1086
QRBI01000149.1,3092001,3094000,3092956,153,50,2.3507,1.1076,0.3594,0.2304,0.1923
QRBI01000149.1,3096001,3098000,3096882,142,64,1.8808,2.2836,-0.0967,-0.1142,-0.0705
QRBI01000149.1,3118001,3120000,3118780,143,74,4.1146,2.0729,0.33,0.3341,0.2348
QRBI01000149.1,3132001,3134000,3132946,200,66,1.1968,1.0162,0.0816,0.0409,0.0297
QRBI01000149.1,3134001,3136000,3135105,165,55,2.2778,0.875,0.4449,0.3344,0.2095
QRBI01000149.1,3138001,3140000,3139119,162,56,1.5162,2.7593,-0.2907,-0.3097,-0.169
QRBI01000149.1,3178001,3180000,3179215,191,56,1.2824,1.1157,0.0695,0.0503,0.031
QRBI01000149.1,3194001,3196000,3195062,154,51,0.4074,0.9491,-0.3993,-0.4432,-0.1313
QRBI01000149.1,3240001,3242000,3241054,140,50,1.5,1.0694,0.1676,0.2412,0.103
QRBI01000149.1,3242001,3244000,3242892,144,50,0.9375,1.1319,-0.094,-0.1022,-0.0443
QRBI01000149.1,3246001,3248000,3247118,170,62,0.7245,0.9329,-0.1257,-0.1083,-0.0524
QRBI01000149.1,3268001,3270000,3269068,199,59,1.4421,1.0671,0.1494,0.1013,0.0761
QRBI01000149.1,3282001,3284000,3283002,157,50,2.1204,0.537,0.5958,0.3408,0.2872
QRBI01000149.1,3290001,3292000,3291127,153,56,1.8727,1.3171,0.1742,0.2797,0.1203
QRBI01000149.1,3312001,3314000,3312883,164,58,0.9097,0.9097,-0.0,-0.0,-0.0
QRBI01000149.1,3316001,3318000,3316979,183,58,1.1273,1.5023,-0.1426,-0.2231,-0.077
QRBI01000149.1,3318001,3320000,3318906,181,68,1.4074,1.2824,0.0465,0.0384,0.0277
QRBI01000149.1,3406001,3408000,3407129,148,56,0.713,0.588,0.0961,0.0493,0.0299
QRBI01000149.1,3410001,3412000,3410930,174,50,1.3981,2.0231,-0.1827,-0.152,-0.0851
QRBI01000149.1,3414001,3416000,3414985,138,53,1.2685,1.1991,0.0281,0.0352,0.0175
QRBI01000149.1,3418001,3420000,3419172,125,59,1.1806,0.5972,0.3281,0.2515,0.1484
QRBI01000149.1,3420001,3422000,3420961,132,54,1.6979,0.8993,0.3075,0.2561,0.1552
QRBI01000149.1,3422001,3424000,3423019,146,54,1.75,2.5556,-0.1871,-0.2698,-0.1165
QRBI01000149.1,3452001,3454000,3452882,133,50,0.8611,1.6944,-0.3261,-0.3561,-0.1685
QRBI01000149.1,3454001,3456000,3454954,156,69,2.4792,0.9653,0.4395,0.3062,0.2218
QRBI01000149.1,3456001,3458000,3456924,143,51,0.5509,0.9954,-0.2874,-0.3902,-0.0947
QRBI01000149.1,3458001,3460000,3458976,176,54,1.706,1.3449,0.1184,0.09,0.0492
QRBI01000149.1,3468001,3470000,3469062,182,51,1.0694,1.1181,-0.0222,-0.0232,-0.0138
QRBI01000149.1,3472001,3474000,3473082,154,54,0.8056,0.5764,0.1658,0.0979,0.0626
QRBI01000149.1,3474001,3476000,3474712,146,55,1.0926,0.9398,0.0752,0.046,0.0328
QRBI01000149.1,3480001,3482000,3480933,149,55,0.4167,1.4167,-0.5455,-0.4068,-0.1369
QRBI01000149.1,3494001,3496000,3494907,136,52,1.1111,0.3889,0.4815,0.2342,0.1672
QRBI01000149.1,3496001,3498000,3496869,138,55,0.9028,1.3194,-0.1875,-0.1432,-0.0737
QRBI01000149.1,3498001,3500000,3499261,147,58,1.5463,1.1019,0.1678,0.1379,0.0746
QRBI01000149.1,3500001,3502000,3500816,135,53,1.8009,1.2593,0.177,0.1741,0.1043
QRBI01000149.1,3510001,3512000,3511065,174,52,1.25,1.3194,-0.027,-0.037,-0.0157
QRBI01000149.1,3516001,3518000,3517181,153,56,1.3866,1.6852,-0.0972,-0.1211,-0.0584
QRBI01000149.1,3526001,3528000,3526933,206,67,1.669,1.2801,0.1319,0.0981,0.0539
QRBI01000149.1,3538001,3540000,3539200,121,52,1.0995,1.2106,-0.0481,-0.0323,-0.0211
QRBI01000149.1,3568001,3570000,3568855,122,53,0.6458,1.9167,-0.4959,-1.2979,-0.2798
QRBI01000149.1,3582001,3584000,3582898,155,57,1.7894,1.4838,0.0934,0.1111,0.0599
QRBI01000149.1,3586001,3588000,3586936,143,54,2.2523,1.419,0.227,0.2358,0.1615
QRBI01000149.1,3602001,3604000,3603050,139,62,2.2639,1.5139,0.1985,0.2769,0.1496
QRBI01000149.1,3612001,3614000,3612928,183,67,0.5486,1.5278,-0.4716,-0.4896,-0.1829
QRBI01000149.1,3614001,3616000,3615167,164,54,0.8611,1.3889,-0.2346,-0.4086,-0.1355
QRBI01000149.1,3622001,3624000,3623025,170,55,0.8437,0.4896,0.2656,0.1635,0.0979
QRBI01000149.1,3628001,3630000,3629024,152,57,1.787,1.5648,0.0663,0.087,0.0338
QRBI01000149.1,3636001,3638000,3636838,185,64,1.2014,0.4236,0.4786,0.1857,0.1308
QRBI01000149.1,3640001,3642000,3640933,152,52,1.4977,2.1435,-0.1774,-0.2397,-0.0965
QRBI01000149.1,3668001,3670000,3669027,175,58,0.6019,1.088,-0.2877,-0.2642,-0.1017
QRBI01000149.1,3670001,3672000,3671042,164,56,1.6296,1.2407,0.1355,0.1481,0.083
QRBI01000149.1,3676001,3678000,3676963,202,60,1.5602,0.9421,0.247,0.1922,0.1173
QRBI01000149.1,3688001,3690000,3688879,154,51,2.1296,0.5324,0.6,0.3827,0.285
QRBI01000149.1,3690001,3692000,3690969,148,57,1.6782,1.9421,-0.0729,-0.0725,-0.0378
QRBI01000149.1,3692001,3694000,3693093,169,50,0.4444,0.8472,-0.3118,-0.2736,-0.0976
QRBI01000149.1,3710001,3712000,3710920,152,58,0.5556,0.6389,-0.0698,-0.0364,-0.0194
QRBI01000149.1,3718001,3720000,3718974,177,53,0.5324,0.9352,-0.2744,-0.2489,-0.0908
QRBI01000149.1,3720001,3722000,3720993,176,65,2.3727,1.1644,0.3416,0.3129,0.2245
QRBI01000149.1,3722001,3724000,3723027,179,64,0.6944,0.9028,-0.1304,-0.0726,-0.0407
QRBI01000149.1,3724001,3726000,3725151,171,58,1.6898,0.7593,0.38,0.2389,0.1761
QRBI01000149.1,3732001,3734000,3733066,220,69,1.5556,1.25,0.1089,0.0864,0.0427
QRBI01000149.1,3736001,3738000,3736980,186,63,1.3657,1.581,-0.0731,-0.0655,-0.0358
QRBI01000149.1,3740001,3742000,3740858,170,55,2.2037,1.3981,0.2237,0.2021,0.1255
QRBI01000149.1,3762001,3764000,3762941,136,54,0.6759,1.0926,-0.2356,-0.1193,-0.0745
QRBI01000149.1,3784001,3786000,3785022,162,58,0.2963,0.713,-0.4128,-0.25,-0.1224
QRBI01000149.1,3822001,3824000,3822878,170,54,1.5278,0.6111,0.4286,0.2946,0.1703
QRBI01000149.1,3826001,3828000,3826869,135,52,1.8519,2.213,-0.0888,-0.077,-0.0449
QRBI01000149.1,3828001,3830000,3829022,161,69,1.8333,2.3056,-0.1141,-0.2132,-0.0935
QRBI01000149.1,3894001,3896000,3895020,146,61,0.7917,2.3472,-0.4956,-1.098,-0.2629
QRBI01000149.1,3932001,3934000,3932936,162,62,2.1586,1.5683,0.1584,0.151,0.082
QRBI01000149.1,3938001,3940000,3939084,164,68,0.9907,0.963,0.0142,0.0088,0.0048
QRBI01000149.1,3946001,3948000,3946837,162,61,1.0556,1.5,-0.1739,-0.2032,-0.1123
QRBI01000149.1,3954001,3956000,3954983,126,52,1.8611,1.0556,0.2762,0.2584,0.1752
QRBI01000149.1,3984001,3986000,3984775,131,62,2.2824,2.6296,-0.0707,-0.1119,-0.0439
QRBI01000149.1,3994001,3996000,3994988,133,53,2.6852,0.8796,0.5065,0.2686,0.1917
QRBI01000149.1,4076001,4078000,4077213,164,64,1.7847,1.4375,0.1078,0.1182,0.0579
QRBI01000149.1,4084001,4086000,4084989,155,52,0.9028,0.8194,0.0484,0.0429,0.028
QRBI01000149.1,4118001,4120000,4118930,165,51,1.1053,2.14,-0.3188,-0.5581,-0.2282
QRBI01000149.1,4128001,4130000,4128931,178,50,0.8681,0.2569,0.5432,0.1841,0.114
QRBI01000149.1,4138001,4140000,4139175,147,50,0.6157,2.2546,-0.571,-0.8194,-0.3018
QRBI01000149.1,4172001,4174000,4172948,145,61,1.4236,1.7292,-0.0969,-0.0915,-0.0504
QRBI01000149.1,4188001,4190000,4188921,131,53,3.9167,2.0694,0.3086,0.3827,0.2598
QRBI01000149.1,4194001,4196000,4195093,157,59,0.9653,0.5069,0.3113,0.2018,0.1224
QRBI01000149.1,4196001,4198000,4197045,161,55,2.0602,0.706,0.4895,0.3501,0.2642
QRBI01000149.1,4198001,4200000,4198862,141,50,2.2205,1.5608,0.1745,0.157,0.0814
QRBI01000149.1,4242001,4244000,4243206,122,52,3.9051,1.7662,0.3771,0.3793,0.2908
QRBI01000149.1,4246001,4248000,4246946,120,53,0.8484,0.8067,0.0252,0.0138,0.0094
QRBI01000149.1,4248001,4250000,4249100,129,54,0.5556,0.5556,0.0,0.0,0.0
QRBI01000149.1,4262001,4264000,4263046,137,57,0.5347,1.2431,-0.3984,-0.593,-0.2179
QRBI01000149.1,4274001,4276000,4275006,129,52,1.1667,2.0139,-0.2664,-0.3885,-0.1097
QRBI01000149.1,4310001,4312000,4310983,131,51,1.2546,0.7824,0.2318,0.1785,0.0963
QRBI01000149.1,4362001,4364000,4362965,145,65,1.0058,1.0613,-0.0269,-0.0279,-0.0101
QRBI01000149.1,4366001,4368000,4366983,114,55,1.5486,1.2847,0.0931,0.0922,0.0569
QRBI01000149.1,4372001,4374000,4372934,147,58,1.2407,1.3935,-0.058,-0.0541,-0.0294
QRBI01000149.1,4386001,4388000,4387048,132,62,2.8287,1.8426,0.2111,0.1614,0.102
QRBI01000149.1,4410001,4412000,4411199,132,56,1.7685,0.9491,0.3015,0.1791,0.1253
QRBI01000149.1,4432001,4434000,4432973,151,52,0.7546,0.8935,-0.0843,-0.0763,-0.0517
QRBI01000149.1,4438001,4440000,4438904,135,54,0.8403,0.7569,0.0522,0.0393,0.0189
QRBI01000149.1,4440001,4442000,4440996,178,63,3.4167,1.625,0.3554,0.3454,0.2091
QRBI01000149.1,4442001,4444000,4443028,169,74,1.6366,1.1227,0.1862,0.1598,0.1062
QRBI01000149.1,4446001,4448000,4447009,164,56,0.7755,0.831,-0.0346,-0.0346,-0.0115
QRBI01000149.1,4454001,4456000,4455023,166,54,1.0544,1.4988,-0.1741,-0.2819,-0.0905
QRBI01000149.1,4456001,4458000,4457190,160,52,2.2847,0.6597,0.5519,0.3228,0.26
QRBI01000149.1,4462001,4464000,4462955,138,50,1.287,1.1343,0.0631,0.0599,0.0345
QRBI01000149.1,4472001,4474000,4472848,149,60,2.3611,0.8958,0.4499,0.3459,0.2171
QRBI01000149.1,4480001,4482000,4480913,138,55,1.6736,2.7847,-0.2492,-0.2276,-0.1301
QRBI01000149.1,4486001,4488000,4487152,131,52,1.8472,1.3472,0.1565,0.1682,0.0946
QRBI01000149.1,4494001,4496000,4495070,140,53,1.2431,0.7292,0.2606,0.2011,0.1246
QRBI01000149.1,4510001,4512000,4510934,165,58,1.6852,1.1435,0.1915,0.1322,0.0852
QRBI01000149.1,4520001,4522000,4520851,139,55,1.5556,1.0278,0.2043,0.2331,0.1317
QRBI01000149.1,4522001,4524000,4522983,137,56,1.2685,1.4907,-0.0805,-0.1422,-0.0566
QRBI01000149.1,4548001,4550000,4549134,150,58,1.0208,2.0694,-0.3393,-0.4266,-0.1728
QRBI01000149.1,4554001,4556000,4554864,150,60,0.7199,0.9838,-0.1549,-0.0815,-0.0589
QRBI01000149.1,4580001,4582000,4580824,130,54,0.625,1.8056,-0.4857,-1.2143,-0.2515
QRBI01000149.1,4646001,4648000,4646896,135,56,1.1088,1.1227,-0.0062,-0.0059,-0.0032
QRBI01000149.1,4710001,4712000,4711184,132,51,1.2199,1.6991,-0.1642,-0.2262,-0.099
QRBI01000149.1,4714001,4716000,4715164,157,53,1.0694,0.9444,0.0621,0.0632,0.0307
QRBI01000149.1,4720001,4722000,4721169,149,53,0.7431,0.9236,-0.1083,-0.0798,-0.044
QRBI01000149.1,4730001,4732000,4731073,147,61,1.3125,2.5625,-0.3226,-0.4489,-0.2029
QRBI01000149.1,4752001,4754000,4752951,146,55,0.9306,0.625,0.1964,0.0954,0.0491
QRBI01000149.1,4776001,4778000,4777043,167,58,1.9815,1.0926,0.2892,0.2261,0.1487
QRBI01000149.1,4780001,4782000,4781043,172,54,0.9838,0.8866,0.052,0.0631,0.0246
QRBI01000149.1,4814001,4816000,4815087,118,50,0.3102,0.4491,-0.1829,-0.102,-0.0478
QRBI01000149.1,4820001,4822000,4820884,148,61,1.1458,0.7431,0.2132,0.1585,0.0868
QRBI01000149.1,4828001,4830000,4828977,133,52,0.4977,1.1921,-0.411,-0.3534,-0.1698
QRBI01000149.1,4846001,4848000,4846939,166,59,1.956,0.8588,0.3898,0.2442,0.1731
QRBI01000149.1,4862001,4864000,4862915,137,56,1.5995,1.169,0.1555,0.2,0.0958
QRBI01000149.1,4896001,4898000,4897054,163,58,2.2801,1.1273,0.3383,0.2665,0.191
QRBI01000149.1,4898001,4900000,4899061,163,62,1.8194,1.3472,0.1491,0.1216,0.0874
QRBI01000149.1,4926001,4928000,4927085,171,59,1.5347,1.8542,-0.0943,-0.0981,-0.0526
QRBI01000149.1,4938001,4940000,4939153,150,56,1.4722,1.0417,0.1713,0.1582,0.1113
QRBI01000149.1,4944001,4946000,4944855,169,70,1.4444,2.9444,-0.3418,-0.7579,-0.2269
QRBI01000149.1,5002001,5004000,5003192,130,51,2.0417,1.7083,0.0889,0.0756,0.0468
QRBI01000149.1,5010001,5012000,5011100,146,59,2.0972,2.3194,-0.0503,-0.1026,-0.0298
QRBI01000149.1,5014001,5016000,5014841,154,61,2.3472,1.6667,0.1696,0.1546,0.0925
QRBI01000149.1,5016001,5018000,5017248,132,51,3.412,1.5926,0.3636,0.4037,0.2687
QRBI01000149.1,5020001,5022000,5021016,150,71,0.7731,1.912,-0.4241,-0.3557,-0.1918
QRBI01000149.1,5024001,5026000,5024982,151,52,0.6481,1.2731,-0.3253,-0.3321,-0.1293
QRBI01000149.1,5038001,5040000,5038921,165,60,0.9676,0.4954,0.3228,0.1326,0.0921
QRBI01000149.1,5062001,5064000,5062933,165,62,1.4444,1.8333,-0.1186,-0.1337,-0.0479
QRBI01000149.1,5064001,5066000,5064960,183,58,1.1227,1.5671,-0.1652,-0.1702,-0.08
QRBI01000149.1,5076001,5078000,5076985,135,50,2.544,1.6829,0.2037,0.2838,0.1576
QRBI01000149.1,5080001,5082000,5080698,149,62,0.875,1.3889,-0.227,-0.3627,-0.1113
QRBI01000149.1,5082001,5084000,5082994,144,53,1.2083,1.3889,-0.0695,-0.0667,-0.0322
QRBI01000149.1,5086001,5088000,5086875,193,57,1.1227,2.0255,-0.2868,-0.65,-0.197
QRBI01000149.1,5090001,5092000,5090983,164,56,0.6551,0.5301,0.1055,0.0583,0.034
QRBI01000149.1,5096001,5098000,5097099,149,63,1.4352,1.7269,-0.0922,-0.0979,-0.0487
QRBI01000149.1,5098001,5100000,5098962,189,63,1.4769,0.963,0.2106,0.2056,0.1151
QRBI01000149.1,5112001,5114000,5112977,200,81,1.9815,1.3565,0.1872,0.1391,0.0762
QRBI01000149.1,5118001,5120000,5119217,177,51,1.1852,0.5185,0.3913,0.2143,0.16
QRBI01000149.1,5120001,5122000,5120972,192,71,1.7824,1.8102,-0.0077,-0.0057,-0.0033
QRBI01000149.1,5130001,5132000,5131082,155,50,2.0231,1.7593,0.0698,0.0556,0.0421
QRBI01000149.1,5136001,5138000,5137048,166,52,1.1644,1.1644,-0.0,-0.0,-0.0
QRBI01000149.1,5146001,5148000,5147004,184,53,0.9028,1.4722,-0.2398,-0.2025,-0.0801
QRBI01000149.1,5150001,5152000,5151116,170,52,0.1667,0.7361,-0.6308,-0.1822,-0.0921
QRBI01000149.1,5152001,5154000,5153009,161,57,1.5417,2.5,-0.2371,-0.2556,-0.1091
QRBI01000149.1,5156001,5158000,5156929,230,62,0.7245,1.5718,-0.369,-0.415,-0.1439
QRBI01000149.1,5158001,5160000,5158935,161,54,0.9722,2.2639,-0.3991,-0.6078,-0.1527
QRBI01000149.1,5170001,5172000,5170972,164,54,2.4676,0.8287,0.4972,0.3863,0.2456
QRBI01000149.1,5186001,5188000,5187069,166,52,1.5648,1.662,-0.0301,-0.0337,-0.0157
QRBI01000149.1,5188001,5190000,5188967,168,62,0.6042,0.7847,-0.13,-0.0815,-0.0358
QRBI01000149.1,5216001,5218000,5217260,170,63,1.8704,1.9329,-0.0164,-0.0144,-0.0085
QRBI01000149.1,5226001,5228000,5227153,153,50,0.7407,1.3519,-0.292,-0.2391,-0.1419
QRBI01000149.1,5228001,5230000,5228853,153,52,1.0046,1.1157,-0.0524,-0.0586,-0.0173
QRBI01000149.1,5232001,5234000,5233042,174,50,1.4722,1.625,-0.0493,-0.0598,-0.0247
QRBI01000149.1,5246001,5248000,5246993,166,52,1.2384,1.2315,0.0028,0.0024,0.0011
QRBI01000149.1,5248001,5250000,5248984,185,66,1.2708,1.4792,-0.0758,-0.0589,-0.0335
QRBI01000149.1,5250001,5252000,5251100,141,54,1.8843,1.4537,0.129,0.1233,0.0742
QRBI01000149.1,5254001,5256000,5254978,185,61,0.8472,0.5139,0.2449,0.12,0.0693
QRBI01000149.1,5262001,5264000,5262928,152,53,0.713,1.3449,-0.3071,-0.3273,-0.1241
QRBI01000149.1,5278001,5280000,5278947,196,72,2.2315,0.6204,0.5649,0.3505,0.2394
QRBI01000149.1,5284001,5286000,5285104,189,63,1.6991,1.9907,-0.079,-0.0624,-0.0335
QRBI01000149.1,5286001,5288000,5286897,167,55,1.9583,0.7639,0.4388,0.3327,0.2586
QRBI01000149.1,5292001,5294000,5293214,165,50,0.5417,1.4167,-0.4468,-0.3214,-0.1767
QRBI01000149.1,5294001,5296000,5294979,202,73,0.8611,1.0069,-0.0781,-0.0536,-0.0349
QRBI01000149.1,5300001,5302000,5301034,176,68,1.625,3.4167,-0.3554,-0.9214,-0.2186
QRBI01000149.1,5302001,5304000,5303012,179,55,1.3171,1.206,0.044,0.0267,0.0208
QRBI01000149.1,5308001,5310000,5309058,141,50,1.6817,2.015,-0.0902,-0.1218,-0.0723
QRBI01000149.1,5314001,5316000,5315045,180,65,1.5903,1.7708,-0.0537,-0.0595,-0.0287
QRBI01000149.1,5362001,5364000,5363055,128,51,1.6111,1.6389,-0.0085,-0.0122,-0.0039
QRBI01000149.1,5388001,5390000,5389191,206,83,1.0532,3.1921,-0.5038,-0.8676,-0.2577
QRBI01000149.1,5394001,5396000,5394787,127,52,0.5556,1.3056,-0.403,-0.3121,-0.116
QRBI01000149.1,5396001,5398000,5397000,192,72,2.9005,2.6227,0.0503,0.0474,0.0268
QRBI01000149.1,5452001,5454000,5453109,155,62,0.8241,1.2963,-0.2227,-0.1894,-0.0933
QRBI01000149.1,5456001,5458000,5457123,149,60,1.9815,1.1481,0.2663,0.2454,0.1794
QRBI01000149.1,5504001,5506000,5504997,189,63,1.5741,0.9907,0.2274,0.1768,0.1051
QRBI01000149.1,5516001,5518000,5517038,152,55,0.6933,1.6725,-0.4139,-0.4519,-0.1743
QRBI01000149.1,5562001,5564000,5563157,125,53,0.9954,1.1065,-0.0529,-0.0325,-0.0214
QRBI01000149.1,5564001,5566000,5564830,149,67,1.7917,2.375,-0.14,-0.1949,-0.0877
QRBI01000149.1,5574001,5576000,5575064,139,57,1.8519,1.7546,0.027,0.0543,0.0214
QRBI01000149.1,5578001,5580000,5578986,161,57,1.088,0.9213,0.0829,0.0538,0.0375
QRBI01000149.1,5602001,5604000,5602938,142,52,1.0231,1.1065,-0.0391,-0.0423,-0.0148
QRBI01000149.1,5622001,5624000,5623085,118,50,0.6713,0.5602,0.0902,0.058,0.0331
QRBI01000149.1,5654001,5656000,5655220,129,50,0.691,1.9826,-0.4831,-0.3758,-0.1773
QRBI01000149.1,5692001,5694000,5692939,155,56,1.2963,0.7824,0.2472,0.1138,0.0768
QRBI01000149.1,5716001,5718000,5716995,172,60,2.1505,2.0116,0.0334,0.0535,0.024
QRBI01000149.1,5734001,5736000,5735047,180,68,2.375,1.8889,0.114,0.1045,0.0477
QRBI01000149.1,5782001,5784000,5783186,149,63,3.0451,1.2187,0.4283,0.3363,0.2546
QRBI01000149.1,5786001,5788000,5786667,107,51,2.3681,1.5903,0.1965,0.2105,0.1476
QRBI01000149.1,5822001,5824000,5823146,145,59,1.544,1.7523,-0.0632,-0.1049,-0.0344
QRBI01000149.1,5842001,5844000,5842877,173,76,1.8657,2.7685,-0.1948,-0.2697,-0.1038
QRBI01000149.1,5848001,5850000,5849003,144,54,1.0972,0.8194,0.1449,0.1047,0.0593
QRBI01000149.1,5850001,5852000,5850936,160,55,2.6065,1.2454,0.3534,0.2447,0.2076
QRBI01000149.1,5886001,5888000,5887089,138,53,0.6898,0.6481,0.0311,0.0148,0.0098
QRBI01000149.1,5894001,5896000,5894968,155,63,0.7569,1.3819,-0.2922,-0.6383,-0.1119
QRBI01000149.1,5896001,5898000,5897207,152,80,3.2894,2.6782,0.1024,0.1366,0.0505
QRBI01000149.1,5910001,5912000,5911140,169,60,3.4606,1.3634,0.4347,0.311,0.2269
QRBI01000149.1,5928001,5930000,5929331,124,55,2.1759,1.2176,0.2824,0.3575,0.1988
QRBI01000149.1,5930001,5932000,5930941,147,54,0.4815,1.0648,-0.3772,-0.4242,-0.1591
QRBI01000149.1,5952001,5954000,5953055,169,58,1.6227,1.5255,0.0309,0.0248,0.0153
QRBI01000149.1,5988001,5990000,5988934,128,54,0.5602,0.9491,-0.2577,-0.2205,-0.1075
QRBI01000149.1,6016001,6018000,6017052,138,54,1.0648,0.8565,0.1084,0.0962,0.0505
QRBI01000149.1,6034001,6036000,6034960,129,54,0.7269,0.6157,0.0828,0.0421,0.0317
QRBI01000149.1,6070001,6072000,6071027,181,67,2.0417,1.7361,0.0809,0.0653,0.042
QRBI01000149.1,6102001,6104000,6103132,141,57,1.2014,1.6806,-0.1663,-0.119,-0.0621
QRBI01000149.1,6104001,6106000,6105066,147,58,1.5914,1.7164,-0.0378,-0.0395,-0.0227
QRBI01000149.1,6112001,6114000,6113002,143,53,2.3333,2.6389,-0.0615,-0.064,-0.0367
QRBI01000149.1,6124001,6126000,6125006,138,62,1.6667,1.2222,0.1538,0.2133,0.1032
QRBI01000149.1,6134001,6136000,6135028,149,67,1.1632,1.9549,-0.2539,-0.2938,-0.1303
QRBI01000149.1,6150001,6152000,6150947,153,66,1.5532,2.6921,-0.2683,-0.5125,-0.2187
QRBI01000149.1,6158001,6160000,6159133,139,50,2.0162,0.8912,0.3869,0.2908,0.2458
QRBI01000149.1,6160001,6162000,6161160,124,50,1.9907,2.7824,-0.1659,-0.2441,-0.1126
QRBI01000149.1,6162001,6164000,6163101,137,57,1.7789,0.5706,0.5143,0.2876,0.2292
QRBI01000149.1,6164001,6166000,6165100,140,52,1.1528,1.4444,-0.1123,-0.2019,-0.0641
QRBI01000149.1,6166001,6168000,6166931,133,52,0.5972,1.125,-0.3065,-0.4043,-0.162
QRBI01000149.1,6188001,6190000,6188996,122,54,0.5139,0.6528,-0.119,-0.0939,-0.0489
QRBI01000149.1,6294001,6296000,6294864,161,54,0.5,0.1667,0.5,0.1805,0.1021
QRBI01000149.1,6298001,6300000,6298882,160,58,1.1701,1.5938,-0.1533,-0.1521,-0.0679
QRBI01000149.1,6312001,6314000,6312925,108,52,0.5648,0.3148,0.2842,0.1071,0.0769
QRBI01000149.1,6318001,6320000,6318968,122,51,3.0069,0.6181,0.659,0.6025,0.5142
QRBI01000149.1,6320001,6322000,6320978,109,50,1.1875,1.5208,-0.1231,-0.1412,-0.0585
QRBI01000149.1,6354001,6356000,6355123,133,53,0.7963,1.213,-0.2074,-0.1316,-0.0805
QRBI01000149.1,6364001,6366000,6365150,139,64,1.2616,1.7755,-0.1692,-0.1138,-0.0725
QRBI01000149.1,6370001,6372000,6370915,123,60,1.2662,2.0856,-0.2445,-0.1957,-0.0965
QRBI01000149.1,6372001,6374000,6373028,135,51,0.4907,0.3657,0.1459,0.0537,0.0403
QRBI01000149.1,6382001,6384000,6383145,125,56,1.8704,1.0093,0.299,0.164,0.1372
QRBI01000149.1,6384001,6386000,6384822,105,51,0.7431,1.2847,-0.2671,-0.2776,-0.1281
QRBI01000149.1,6486001,6488000,6486802,122,62,2.75,1.1667,0.4043,0.4588,0.3343
QRBI01000149.1,6822001,6824000,6822927,121,51,1.1204,1.0648,0.0254,0.027,0.0114
QRBI01000149.1,6836001,6838000,6836889,153,53,2.25,1.4306,0.2226,0.3097,0.1608
QRBI01000149.1,6868001,6870000,6869003,134,52,0.6991,1.7546,-0.4302,-3.8,-0.2452
QRBI01000149.1,6876001,6878000,6877137,111,53,0.6481,3.2315,-0.6659,-2.2963,-0.3626
