scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
QRBI01000238.1,3520001,3522000,3521124,221,60,1.1204,1.2454,-0.0528,-0.0272,-0.0175
QRBI01000238.1,3528001,3530000,3529085,183,56,2.0602,1.8796,0.0458,0.0438,0.0258
QRBI01000238.1,3560001,3562000,3560959,209,65,2.1181,2.4514,-0.0729,-0.0554,-0.0355
QRBI01000238.1,3564001,3566000,3564900,237,96,2.2546,1.8241,0.1056,0.059,0.0371
QRBI01000238.1,3572001,3574000,3572943,211,53,1.8542,1.3681,0.1509,0.1552,0.0826
QRBI01000238.1,3574001,3576000,3575027,152,52,1.4213,0.7546,0.3064,0.2056,0.1208
QRBI01000238.1,3612001,3614000,3612824,164,68,1.1713,1.5602,-0.1424,-0.1162,-0.0603
QRBI01000238.1,3630001,3632000,3630862,147,56,1.2523,2.1551,-0.2649,-0.6468,-0.1852
QRBI01000238.1,3686001,3688000,3686895,181,51,1.6481,1.6343,0.0042,0.0031,0.0018
QRBI01000238.1,3704001,3706000,3705028,196,77,3.537,3.2593,0.0409,0.0564,0.0283
QRBI01000238.1,3706001,3708000,3706951,183,77,1.8889,1.5417,0.1012,0.0681,0.0395
QRBI01000238.1,3708001,3710000,3709073,157,63,1.1829,1.7176,-0.1844,-0.1316,-0.0788
QRBI01000238.1,3710001,3712000,3710875,164,54,0.6736,1.8125,-0.4581,-0.7923,-0.2394
QRBI01000238.1,3714001,3716000,3715187,171,66,0.6042,1.7014,-0.4759,-0.4202,-0.1833
QRBI01000238.1,3728001,3730000,3729042,166,52,1.6875,1.1042,0.209,0.1822,0.1185
QRBI01000238.1,3734001,3736000,3734987,175,62,1.5741,1.0185,0.2143,0.1843,0.1159
QRBI01000238.1,3742001,3744000,3742960,151,54,1.3565,1.6204,-0.0886,-0.0724,-0.0455
QRBI01000238.1,3744001,3746000,3745027,207,65,2.7778,1.4306,0.3201,0.2086,0.1495
QRBI01000238.1,3748001,3750000,3749024,151,57,1.831,1.8449,-0.0038,-0.0027,-0.0018
QRBI01000238.1,3752001,3754000,3752919,166,51,1.3426,1.2384,0.0404,0.0365,0.0208
QRBI01000238.1,3776001,3778000,3777190,134,53,0.6366,1.6088,-0.433,-0.4046,-0.1586
QRBI01000238.1,3922001,3924000,3923002,173,57,2.36,1.6516,0.1766,0.1878,0.0976
QRBI01000238.1,3938001,3940000,3939199,152,55,2.0093,1.2037,0.2507,0.2442,0.1664
QRBI01000238.1,3940001,3942000,3941098,187,61,1.9433,2.0475,-0.0261,-0.019,-0.012
QRBI01000238.1,3942001,3944000,3943011,140,52,3.4861,1.5139,0.3944,0.3822,0.2493
QRBI01000238.1,3946001,3948000,3947018,187,66,2.0729,1.8715,0.0511,0.0373,0.0239
QRBI01000238.1,3948001,3950000,3949040,184,76,2.5509,3.1759,-0.1091,-0.11,-0.0514
QRBI01000238.1,3956001,3958000,3956979,177,55,1.5208,2.7014,-0.2796,-0.3881,-0.154
QRBI01000238.1,3978001,3980000,3978857,156,60,0.7708,1.6181,-0.3547,-0.372,-0.1359
QRBI01000238.1,3986001,3988000,3987069,186,60,1.6852,1.1435,0.1915,0.1523,0.0841
QRBI01000238.1,3990001,3992000,3991130,172,64,1.9769,1.6435,0.0921,0.0458,0.0337
QRBI01000238.1,3996001,3998000,3997038,212,74,2.8958,1.8681,0.2157,0.163,0.1109
QRBI01000238.1,4000001,4002000,4000972,177,53,1.5995,0.669,0.4102,0.2279,0.1709
QRBI01000238.1,4002001,4004000,4003014,151,59,2.3461,1.9086,0.1028,0.1171,0.0676
QRBI01000238.1,4010001,4012000,4010982,208,61,1.8171,1.0116,0.2848,0.1413,0.0888
QRBI01000238.1,4012001,4014000,4012796,183,50,1.2593,1.2315,0.0112,0.0095,0.004
QRBI01000238.1,4056001,4058000,4056866,130,53,1.4583,2.3472,-0.2336,-0.2035,-0.0924
QRBI01000238.1,4066001,4068000,4066734,106,52,1.037,1.6065,-0.2154,-0.3727,-0.1082
QRBI01000238.1,4076001,4078000,4076971,133,54,1.3542,1.2292,0.0484,0.0363,0.019
QRBI01000238.1,4078001,4080000,4079209,131,60,0.838,1.4352,-0.2627,-0.1651,-0.1034
QRBI01000238.1,4110001,4112000,4111004,143,63,2.6736,2.5208,0.0294,0.0322,0.0195
QRBI01000238.1,4154001,4156000,4155059,109,51,1.7269,1.2546,0.1584,0.0918,0.0683
QRBI01000238.1,4160001,4162000,4160986,132,52,1.5856,0.7106,0.381,0.2303,0.1392
QRBI01000238.1,4172001,4174000,4173101,166,50,2.1111,1.3681,0.2136,0.1887,0.1363
QRBI01000238.1,4182001,4184000,4182953,141,51,0.713,0.963,-0.1492,-0.1674,-0.0686
QRBI01000238.1,4184001,4186000,4184886,138,61,2.2407,1.6435,0.1538,0.1002,0.0695
QRBI01000238.1,4196001,4198000,4197031,122,54,1.8958,2.8819,-0.2064,-0.4176,-0.1569
QRBI01000238.1,4206001,4208000,4207118,146,57,1.2593,1.7593,-0.1656,-0.2149,-0.0825
QRBI01000238.1,4212001,4214000,4212939,103,50,1.662,2.3565,-0.1728,-0.1835,-0.088
QRBI01000238.1,4218001,4220000,4219007,147,56,1.7801,0.4884,0.5694,0.347,0.2422
QRBI01000238.1,4220001,4222000,4220954,117,54,1.5787,3.1898,-0.3379,-0.33,-0.1847
QRBI01000238.1,4278001,4280000,4279331,150,52,0.6574,0.9491,-0.1816,-0.0966,-0.0619
QRBI01000238.1,4382001,4384000,4383131,180,63,1.9884,1.2245,0.2378,0.2103,0.1438
QRBI01000238.1,4388001,4390000,4389034,187,69,1.787,1.3843,0.127,0.1009,0.0597
QRBI01000238.1,4426001,4428000,4427128,149,54,1.1319,1.1667,-0.0151,-0.0138,-0.0063
QRBI01000238.1,4428001,4430000,4428920,171,56,1.9722,1.4306,0.1592,0.1333,0.094
QRBI01000238.1,4430001,4432000,4430961,167,58,1.4583,0.7639,0.3125,0.2193,0.1374
QRBI01000238.1,4432001,4434000,4432867,139,51,1.4705,1.7205,-0.0783,-0.0882,-0.0387
QRBI01000238.1,4434001,4436000,4435055,163,53,1.7523,1.8079,-0.0156,-0.0178,-0.009
QRBI01000238.1,4438001,4440000,4438950,115,55,1.3009,0.5093,0.4373,0.2452,0.1564
QRBI01000238.1,4440001,4442000,4440946,140,50,1.0556,1.25,-0.0843,-0.0568,-0.0364
QRBI01000238.1,4566001,4568000,4567059,118,66,1.6065,1.3426,0.0895,0.0458,0.0264
QRBI01000238.1,4574001,4576000,4574936,140,50,1.3102,1.7963,-0.1565,-0.2823,-0.0686
QRBI01000238.1,4910001,4912000,4910982,114,60,1.7454,2.0648,-0.0838,-0.1009,-0.0541
QRBI01000254.1,20001,22000,21277,187,52,0.8519,2.213,-0.4441,-1.2564,-0.1865
QRBI01000254.1,34001,36000,34928,200,62,1.9931,0.9722,0.3443,0.1591,0.1151
QRBI01000254.1,46001,48000,46901,172,56,0.8241,1.5463,-0.3047,-0.2818,-0.1643
QRBI01000254.1,84001,86000,84846,178,51,0.9317,0.6262,0.1961,0.1081,0.0615
QRBI01000254.1,98001,100000,98911,147,50,0.9861,0.9583,0.0143,0.0078,0.0051
QRBI01000254.1,102001,104000,103024,147,52,0.6319,0.5625,0.0581,0.0279,0.0202
QRBI01000254.1,114001,116000,114934,154,50,1.3611,1.9028,-0.166,-0.15,-0.0789
QRBI01000254.1,126001,128000,127026,174,52,1.9398,0.662,0.4911,0.3651,0.2541
QRBI01000254.1,156001,158000,156975,222,65,1.1435,1.8519,-0.2365,-0.1965,-0.0915
QRBI01000254.1,184001,186000,185200,124,50,0.7361,0.7639,-0.0185,-0.0078,-0.0058
QRBI01000254.1,218001,220000,219103,181,52,1.5278,2.0556,-0.1473,-0.1739,-0.0733
QRBI01000254.1,254001,256000,254941,158,50,1.5891,1.7836,-0.0577,-0.0805,-0.0281
QRBI01000254.1,274001,276000,274981,153,50,1.4688,1.5312,-0.0208,-0.0184,-0.0089
QRBI01000254.1,448001,450000,449297,155,56,1.7778,1.1528,0.2133,0.1554,0.0893
QRBI01000254.1,486001,488000,486828,207,68,0.6852,2.1991,-0.5249,-0.5383,-0.2322
QRBI01000254.1,538001,540000,539143,202,55,0.8889,1.1319,-0.1203,-0.1842,-0.0425
QRBI01000254.1,544001,546000,544965,211,63,0.75,2.2361,-0.4977,-0.3555,-0.1646
QRBI01000254.1,556001,558000,556824,190,54,0.8958,1.5069,-0.2543,-0.1676,-0.1149
QRBI01000254.1,570001,572000,570989,197,68,1.4884,1.2384,0.0917,0.1017,0.0412
QRBI01000254.1,632001,634000,632990,169,50,1.5023,0.919,0.2409,0.1456,0.0985
QRBI01000231.1,464001,466000,465011,142,62,1.3472,1.1667,0.0718,0.0497,0.0292
QRBI01000231.1,548001,550000,548967,133,56,2.4236,0.9653,0.4303,0.2826,0.2081
QRBI01000231.1,564001,566000,564900,128,57,1.9306,2.1806,-0.0608,-0.0615,-0.033
QRBI01000231.1,576001,578000,577035,128,51,1.0231,1.8148,-0.279,-0.2346,-0.1336
QRBI01000231.1,616001,618000,617196,153,59,1.7049,2.0729,-0.0974,-0.0847,-0.047
QRBI01000231.1,678001,680000,678985,144,52,0.4421,0.3519,0.1137,0.0365,0.0243
QRBI01000231.1,702001,704000,702845,167,55,0.75,1.2917,-0.2653,-0.2102,-0.0964
QRBI01000231.1,728001,730000,729097,181,55,0.3009,1.3009,-0.6243,-0.4557,-0.1635
QRBI01000231.1,742001,744000,742924,164,59,0.7824,0.7546,0.0181,0.0098,0.0048
QRBI01000231.1,752001,754000,753004,153,56,2.1296,3.0046,-0.1704,-0.1775,-0.0917
QRBI01000231.1,764001,766000,765152,182,58,0.9583,1.8611,-0.3202,-0.2554,-0.1392
QRBI01000231.1,768001,770000,768887,145,55,1.6806,1.3194,0.1204,0.1307,0.0691
QRBI01000231.1,780001,782000,781127,160,54,3.2083,1.4444,0.3791,0.3963,0.2527
QRBI01000231.1,782001,784000,782873,116,51,0.7361,1.2917,-0.274,-0.2827,-0.1495
QRBI01000231.1,822001,824000,823008,161,51,1.7431,1.0833,0.2334,0.1348,0.088
QRBI01000231.1,972001,974000,972952,137,50,0.9676,0.8426,0.0691,0.0325,0.0197
QRBI01000231.1,974001,976000,975040,132,55,1.5648,1.162,0.1477,0.1051,0.0592
QRBI01000231.1,986001,988000,987143,127,53,0.8819,2.0764,-0.4038,-0.4818,-0.1768
QRBI01000231.1,1034001,1036000,1034908,157,52,1.2639,0.8056,0.2215,0.1507,0.126
QRBI01000231.1,1068001,1070000,1068931,164,50,1.2315,1.537,-0.1104,-0.0882,-0.0553
QRBI01000231.1,1086001,1088000,1086652,171,52,1.0787,0.9815,0.0472,0.0435,0.0199
QRBI01000231.1,1098001,1100000,1099057,153,51,1.6273,1.3495,0.0933,0.0957,0.0619
QRBI01000231.1,1100001,1102000,1100990,175,62,1.331,1.6505,-0.1071,-0.0926,-0.0477
QRBI01000231.1,1188001,1190000,1188961,183,50,0.9583,1.2917,-0.1481,-0.0978,-0.0596
QRBI01000231.1,1226001,1228000,1227061,170,63,1.7292,1.1042,0.2206,0.1257,0.0752
QRBI01000231.1,1228001,1230000,1229219,189,54,2.4583,0.4722,0.6777,0.3783,0.2877
QRBI01000231.1,1236001,1238000,1237081,186,66,1.8819,1.5625,0.0927,0.1009,0.0638
QRBI01000231.1,1242001,1244000,1242945,200,61,1.7384,2.0162,-0.074,-0.0645,-0.0345
QRBI01000231.1,1250001,1252000,1251164,206,79,1.684,3.7604,-0.3814,-0.3481,-0.1644
QRBI01000231.1,1252001,1254000,1252957,193,52,0.7153,1.0833,-0.2046,-0.1636,-0.0773
QRBI01000231.1,1262001,1264000,1262888,163,52,1.0764,0.8264,0.1314,0.0795,0.0466
QRBI01000231.1,1272001,1274000,1272947,182,53,2.0752,0.9363,0.3782,0.3573,0.1441
QRBI01000231.1,1280001,1282000,1280961,188,50,0.3333,0.75,-0.3846,-0.2586,-0.0951
QRBI01000231.1,1284001,1286000,1285031,198,54,0.6574,1.1019,-0.2526,-0.2112,-0.0813
QRBI01000231.1,1294001,1296000,1294813,184,51,0.9722,1.3611,-0.1667,-0.1253,-0.0671
QRBI01000231.1,1304001,1306000,1305079,167,50,2.4769,1.9213,0.1263,0.1088,0.0603
QRBI01000231.1,1348001,1350000,1349063,189,73,1.8924,2.6493,-0.1667,-0.2053,-0.093
QRBI01000231.1,1368001,1370000,1369029,162,50,1.3333,1.0278,0.1294,0.0921,0.0529
QRBI01000231.1,1378001,1380000,1379159,170,50,0.7731,1.0787,-0.165,-0.095,-0.0553
QRBI01000231.1,1394001,1396000,1394855,172,55,1.0486,1.4722,-0.168,-0.1258,-0.0609
QRBI01000231.1,1410001,1412000,1410965,183,58,2.2431,1.4722,0.2075,0.1623,0.0978
QRBI01000231.1,1420001,1422000,1421050,180,56,1.5382,2.4618,-0.2309,-0.3276,-0.1489
QRBI01000231.1,1442001,1444000,1443124,168,51,0.9444,1.2778,-0.15,-0.1404,-0.0565
QRBI01000231.1,1444001,1446000,1444966,191,51,1.4051,1.6065,-0.0669,-0.0511,-0.0309
QRBI01000231.1,1450001,1452000,1451164,166,50,1.4653,2.1181,-0.1822,-0.2454,-0.1004
QRBI01000231.1,1464001,1466000,1465062,204,52,1.5046,1.4977,0.0023,0.0011,0.0008
QRBI01000231.1,1468001,1470000,1468983,163,56,0.7778,1.7639,-0.388,-0.2233,-0.129
QRBI01000231.1,1474001,1476000,1475001,172,56,0.8426,1.8148,-0.3659,-0.3704,-0.1728
QRBI01000231.1,1480001,1482000,1480907,169,62,0.3148,1.2454,-0.5964,-0.5214,-0.1584
QRBI01000231.1,1488001,1490000,1489017,166,64,2.0324,2.1227,-0.0217,-0.0273,-0.0111
QRBI01000231.1,1490001,1492000,1491101,201,52,0.7523,0.544,0.1607,0.0602,0.0387
QRBI01000231.1,1502001,1504000,1502933,165,51,0.6667,0.6389,0.0213,0.0089,0.0056
QRBI01000231.1,1560001,1562000,1561008,155,56,1.8681,2.1181,-0.0627,-0.0768,-0.0382
QRBI01000231.1,1562001,1564000,1562989,155,51,0.3472,0.7917,-0.3902,-0.2112,-0.0845
QRBI01000231.1,1624001,1626000,1624933,151,52,1.3495,0.919,0.1898,0.1225,0.0713
QRBI01000231.1,1658001,1660000,1658931,169,50,1.1597,0.7153,0.237,0.1451,0.0824
QRBI01000231.1,1714001,1716000,1714860,162,53,1.7326,1.0382,0.2506,0.1825,0.12
QRBI01000231.1,1744001,1746000,1745103,193,54,1.2824,1.1296,0.0633,0.0454,0.0303
QRBI01000231.1,1772001,1774000,1773141,166,61,1.735,1.1655,0.1963,0.1402,0.0904
QRBI01000231.1,1776001,1778000,1777012,160,51,0.6817,0.9734,-0.1762,-0.0882,-0.0449
QRBI01000231.1,1780001,1782000,1781150,148,51,1.5903,1.6458,-0.0172,-0.0171,-0.0091
QRBI01000231.1,1800001,1802000,1800982,182,57,0.6667,1.5139,-0.3885,-0.4469,-0.0949
QRBI01000231.1,2070001,2072000,2071353,145,53,1.3889,1.0417,0.1429,0.0842,0.0552
QRBI01000231.1,2190001,2192000,2191035,172,51,0.6736,2.2361,-0.537,-1.0563,-0.2653
QRBI01000231.1,2204001,2206000,2205060,185,57,1.7523,1.3079,0.1452,0.1168,0.0755
QRBI01000231.1,2214001,2216000,2215077,183,64,1.3218,1.2384,0.0325,0.0179,0.012
QRBI01000231.1,2250001,2252000,2251147,143,50,1.7199,2.6088,-0.2053,-0.2429,-0.1033
QRBI01000231.1,2260001,2262000,2261055,186,65,1.6898,0.7454,0.3878,0.2048,0.1329
QRBI01000231.1,2290001,2292000,2290965,156,56,1.9306,0.9444,0.343,0.1592,0.128
QRBI01000231.1,2296001,2298000,2296989,167,51,1.1296,1.088,0.0188,0.0193,0.0059
QRBI01000231.1,2302001,2304000,2303092,182,52,0.5394,2.2755,-0.6168,-1.3736,-0.2388
QRBI01000231.1,2316001,2318000,2316873,165,52,0.5556,1.1111,-0.3333,-0.293,-0.1377
QRBI01000231.1,2328001,2330000,2329079,136,51,0.4028,1.1806,-0.4912,-0.393,-0.1626
QRBI01000231.1,2338001,2340000,2338963,150,59,1.0185,1.1574,-0.0638,-0.0437,-0.0233
QRBI01000231.1,2346001,2348000,2347104,140,54,1.4583,1.4722,-0.0047,-0.0041,-0.0028
QRBI01000231.1,2418001,2420000,2418933,141,50,1.3542,1.3264,0.0104,0.0066,0.0037
QRBI01000231.1,2422001,2424000,2422934,187,56,0.7338,0.8449,-0.0704,-0.0309,-0.0201
QRBI01000231.1,2548001,2550000,2548841,176,61,0.7101,0.5295,0.1457,0.041,0.0314
QRBI01000231.1,2550001,2552000,2551054,172,52,1.5231,1.3565,0.0579,0.0537,0.0273
QRBI01000231.1,2566001,2568000,2566973,162,51,0.9792,2.1875,-0.3816,-0.3893,-0.1957
QRBI01000231.1,2578001,2580000,2578996,191,56,0.7708,0.7778,-0.0045,-0.0018,-0.001
QRBI01000231.1,2584001,2586000,2584930,202,57,1.4722,1.5556,-0.0275,-0.0205,-0.0138
QRBI01000231.1,2600001,2602000,2600926,151,51,1.5972,1.1389,0.1675,0.0944,0.0776
QRBI01000231.1,2606001,2608000,2607007,203,75,2.3796,2.2269,0.0332,0.0278,0.0145
QRBI01000231.1,2616001,2618000,2617090,213,61,2.8542,1.4792,0.3173,0.2565,0.1953
QRBI01000231.1,2624001,2626000,2625008,166,54,1.5417,1.2917,0.0882,0.06,0.034
QRBI01000231.1,2626001,2628000,2627079,164,55,1.838,1.4769,0.1089,0.0661,0.0551
QRBI01000231.1,2632001,2634000,2633005,149,51,2.419,2.1759,0.0529,0.0431,0.0273
QRBI01000231.1,2644001,2646000,2645141,199,55,1.8009,1.3565,0.1408,0.1068,0.0648
QRBI01000231.1,2668001,2670000,2668985,169,79,2.1806,3.0417,-0.1649,-0.1507,-0.0806
QRBI01000231.1,2676001,2678000,2676981,207,70,1.581,1.9144,-0.0954,-0.0853,-0.0426
QRBI01000231.1,2682001,2684000,2682998,145,50,1.3657,0.8796,0.2165,0.1509,0.0902
QRBI01000231.1,2684001,2686000,2684915,131,52,0.8542,2.2708,-0.4533,-0.6258,-0.2639
QRBI01000231.1,2686001,2688000,2687058,192,58,0.9907,1.2685,-0.123,-0.1149,-0.0439
QRBI01000231.1,2688001,2690000,2688969,206,72,2.1042,1.6875,0.1099,0.08,0.046
QRBI01000231.1,2690001,2692000,2690890,160,57,0.3009,1.287,-0.621,-0.5164,-0.2168
QRBI01000231.1,2694001,2696000,2694770,172,54,1.3183,0.9988,0.1379,0.0991,0.0596
QRBI01000231.1,2698001,2700000,2698936,164,56,1.022,1.2789,-0.1117,-0.0946,-0.0468
QRBI01000231.1,2708001,2710000,2708971,165,64,1.1481,0.8704,0.1376,0.0649,0.0364
QRBI01000231.1,2712001,2714000,2713062,168,63,1.7743,1.8785,-0.0285,-0.0286,-0.0168
QRBI01000231.1,2720001,2722000,2720945,161,60,0.9028,1.7083,-0.3085,-0.2836,-0.1493
QRBI01000231.1,2750001,2752000,2750886,153,68,0.7824,0.8796,-0.0585,-0.034,-0.0203
QRBI01000231.1,2752001,2754000,2752995,153,67,1.2407,1.6991,-0.1559,-0.131,-0.0764
QRBI01000231.1,2756001,2758000,2756973,158,53,1.9005,1.9977,-0.0249,-0.0267,-0.0148
QRBI01000231.1,2770001,2772000,2771059,168,65,1.6065,1.6898,-0.0253,-0.0284,-0.0138
QRBI01000231.1,2810001,2812000,2810899,176,69,3.3356,1.1829,0.4764,0.3813,0.3094
QRBI01000231.1,2814001,2816000,2814913,165,54,0.6458,1.2569,-0.3212,-0.3188,-0.1469
QRBI01000231.1,2818001,2820000,2818974,176,74,1.3704,1.2037,0.0647,0.0529,0.0233
QRBI01000231.1,2848001,2850000,2849183,130,50,1.1296,0.838,0.1482,0.0986,0.0714
QRBI01000231.1,2850001,2852000,2851044,144,50,1.0833,0.2778,0.5918,0.2907,0.1602
QRBI01000231.1,2854001,2856000,2855042,195,54,1.6944,0.4444,0.5844,0.2517,0.1734
QRBI01000231.1,2872001,2874000,2873041,173,51,1.2859,0.6262,0.345,0.1072,0.085
QRBI01000231.1,2874001,2876000,2874955,185,55,1.4826,0.7535,0.3261,0.1977,0.1193
QRBI01000231.1,2892001,2894000,2893205,170,50,1.3981,0.8009,0.2716,0.1488,0.0901
QRBI01000231.1,2922001,2924000,2922813,156,50,2.2708,1.2292,0.2976,0.2568,0.1384
QRBI01000231.1,2924001,2926000,2924922,201,61,0.412,1.2176,-0.4943,-0.4496,-0.1667
QRBI01000231.1,2930001,2932000,2930888,174,55,1.3565,1.1759,0.0713,0.0606,0.0421
QRBI01000231.1,2932001,2934000,2932992,165,65,2.0139,2.6181,-0.1304,-0.1719,-0.0825
QRBI01000231.1,2946001,2948000,2946964,177,51,1.6806,1.2917,0.1308,0.0852,0.062
QRBI01000231.1,2948001,2950000,2948985,156,52,1.1181,1.4861,-0.1413,-0.1008,-0.0641
QRBI01000231.1,3012001,3014000,3013042,187,61,1.2269,0.9907,0.1065,0.0916,0.045
QRBI01000231.1,3074001,3076000,3075012,172,56,0.7431,1.1597,-0.219,-0.1667,-0.0667
QRBI01000231.1,3084001,3086000,3084985,167,50,0.8299,1.1076,-0.1434,-0.0847,-0.0459
QRBI01000231.1,3116001,3118000,3116993,178,57,2.0289,1.14,0.2805,0.1821,0.0929
QRBI01000231.1,3118001,3120000,3119028,162,54,2.0764,1.7708,0.0794,0.0742,0.0428
QRBI01000231.1,3140001,3142000,3140932,192,63,2.4282,0.6782,0.5633,0.2986,0.2111
QRBI01000231.1,3158001,3160000,3158897,176,56,0.7083,0.9306,-0.1356,-0.042,-0.0335
QRBI01000231.1,3160001,3162000,3160971,201,72,1.8542,2.1875,-0.0825,-0.0602,-0.0292
QRBI01000231.1,3162001,3164000,3163042,187,55,1.6227,3.2199,-0.3298,-0.4189,-0.1865
QRBI01000231.1,3164001,3166000,3165094,175,56,1.1852,2.1296,-0.2849,-0.3366,-0.1495
QRBI01000231.1,3184001,3186000,3185014,150,51,0.9583,0.8472,0.0615,0.0287,0.0208
QRBI01000231.1,3200001,3202000,3201054,197,53,1.3611,0.875,0.2174,0.1014,0.0756
QRBI01000231.1,3202001,3204000,3203015,214,55,0.5556,0.7917,-0.1753,-0.0599,-0.0281
QRBI01000231.1,3204001,3206000,3205036,183,56,1.2454,1.5093,-0.0958,-0.0837,-0.0389
QRBI01000231.1,3212001,3214000,3212952,197,61,2.0602,1.4491,0.1741,0.1111,0.0771
QRBI01000231.1,3278001,3280000,3278856,173,57,1.25,0.9792,0.1215,0.1054,0.0374
QRBI01000231.1,3294001,3296000,3295034,193,52,1.0833,2.0,-0.2973,-0.3021,-0.1122
QRBI01000231.1,3304001,3306000,3304990,163,50,1.3391,1.0127,0.1388,0.1119,0.0777
QRBI01000231.1,3330001,3332000,3331061,187,60,1.3113,1.3322,-0.0079,-0.0039,-0.0022
QRBI01000231.1,3360001,3362000,3360850,161,50,2.0278,1.1389,0.2807,0.1647,0.1113
QRBI01000231.1,3366001,3368000,3366938,195,61,1.2569,1.7917,-0.1754,-0.1283,-0.0598
QRBI01000231.1,3374001,3376000,3374894,174,54,1.0486,1.0417,0.0033,0.0027,0.0015
QRBI01000231.1,3398001,3400000,3398982,172,52,0.4421,1.1227,-0.4349,-0.2606,-0.1286
QRBI01000231.1,3406001,3408000,3406950,195,57,2.7188,1.3368,0.3408,0.2355,0.1749
QRBI01000231.1,3408001,3410000,3409166,142,53,0.3171,1.2477,-0.5947,-0.9504,-0.1555
QRBI01000231.1,3414001,3416000,3415011,189,61,1.6296,0.6713,0.4165,0.215,0.1356
QRBI01000231.1,3418001,3420000,3418908,149,50,0.7778,0.5417,0.1789,0.0974,0.057
QRBI01000231.1,3436001,3438000,3436706,183,61,0.7569,1.3542,-0.2829,-0.1955,-0.125
QRBI01000231.1,3458001,3460000,3459048,175,63,1.8333,2.1389,-0.0769,-0.0797,-0.0426
QRBI01000231.1,3470001,3472000,3471039,171,71,1.6389,1.8056,-0.0484,-0.035,-0.0218
QRBI01000231.1,3476001,3478000,3476970,198,71,3.6111,2.2778,0.2264,0.1928,0.1281
QRBI01000231.1,3482001,3484000,3483100,154,51,2.0718,0.8634,0.4117,0.324,0.2393
QRBI01000231.1,3486001,3488000,3486990,175,57,1.9745,2.794,-0.1718,-0.2181,-0.1064
QRBI01000231.1,3490001,3492000,3490822,150,52,2.2014,1.6181,0.1527,0.1284,0.0923
QRBI01000231.1,3498001,3500000,3499007,206,66,1.6667,1.8889,-0.0625,-0.0548,-0.033
QRBI01000231.1,3502001,3504000,3503006,153,50,0.566,1.6493,-0.489,-0.5843,-0.2137
QRBI01000231.1,3506001,3508000,3507039,184,61,1.2986,0.3958,0.5328,0.2131,0.1662
QRBI01000231.1,3516001,3518000,3517152,162,60,1.6806,1.1736,0.1776,0.1285,0.081
QRBI01000231.1,3520001,3522000,3521021,180,50,0.8472,1.6389,-0.3184,-0.8085,-0.2084
QRBI01000231.1,3522001,3524000,3522904,177,54,0.8009,1.0648,-0.1414,-0.1111,-0.0535
QRBI01000231.1,3530001,3532000,3531018,200,57,0.9062,0.8854,0.0116,0.005,0.003
QRBI01000231.1,3538001,3540000,3539009,223,62,1.1736,1.5764,-0.1465,-0.1092,-0.0588
QRBI01000231.1,3540001,3542000,3540792,184,53,0.6944,1.3889,-0.3333,-0.2028,-0.1098
QRBI01000231.1,3558001,3560000,3558964,182,53,1.1736,1.1458,0.012,0.0071,0.0038
QRBI01000231.1,3562001,3564000,3562970,160,62,4.5972,2.0556,0.382,0.3318,0.2029
QRBI01000231.1,3566001,3568000,3566946,218,50,0.7153,2.0486,-0.4824,-0.7085,-0.1803
QRBI01000231.1,3580001,3582000,3580921,196,72,2.0532,2.2616,-0.0483,-0.0396,-0.0231
QRBI01000231.1,3586001,3588000,3587124,196,54,0.8125,1.5625,-0.3158,-0.1918,-0.1161
QRBI01000231.1,3592001,3594000,3592999,215,91,3.3241,2.5324,0.1352,0.1124,0.0722
QRBI01000231.1,3594001,3596000,3595026,159,54,1.412,1.912,-0.1504,-0.1671,-0.0829
QRBI01000231.1,3596001,3598000,3596989,185,72,1.6157,2.088,-0.1275,-0.1124,-0.0522
QRBI01000231.1,3600001,3602000,3601039,188,58,1.816,1.4549,0.1104,0.0723,0.0533
QRBI01000231.1,3606001,3608000,3606998,146,59,1.7083,2.5625,-0.2,-0.1502,-0.0858
QRBI01000231.1,3608001,3610000,3608983,162,57,1.0486,1.1597,-0.0503,-0.0401,-0.0169
QRBI01000231.1,3610001,3612000,3610896,185,64,0.8657,1.6505,-0.3119,-0.2659,-0.1309
QRBI01000231.1,3620001,3622000,3621075,196,54,1.6424,1.3576,0.0949,0.0737,0.0453
QRBI01000231.1,3622001,3624000,3623219,161,52,1.5347,0.4514,0.5455,0.2005,0.147
QRBI01000231.1,3624001,3626000,3625068,149,61,1.5532,2.5532,-0.2435,-0.2951,-0.1346
QRBI01000231.1,3642001,3644000,3642972,173,61,2.364,1.8779,0.1146,0.125,0.0565
QRBI01000231.1,3648001,3650000,3649067,180,50,0.4936,1.5631,-0.52,-0.302,-0.1575
QRBI01000231.1,3658001,3660000,3658866,184,67,1.2083,1.1944,0.0058,0.0036,0.0022
QRBI01000231.1,3662001,3664000,3663018,125,54,1.2593,1.6412,-0.1317,-0.1236,-0.0634
QRBI01000231.1,3664001,3666000,3665011,208,64,1.7014,2.8125,-0.2462,-0.3137,-0.143
QRBI01000231.1,3668001,3670000,3668914,184,52,0.5949,1.6644,-0.4734,-0.4151,-0.1683
QRBI01000231.1,3672001,3674000,3672976,158,50,0.7014,0.8819,-0.114,-0.0747,-0.0491
QRBI01000231.1,3674001,3676000,3675059,200,56,2.3084,0.9682,0.409,0.2354,0.1922
